Semana.,Estado,Municipio,Posible causa,Tipo vegetación,Área natural protegida,Clasificación primer orden,Superficie,Total días / persona,Tipo de atención,Latitud,Longitud
12,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,16.4437,71,Combate,16.4619,-94.04372
12,Chiapas,Villaflores,Desconocidas,Selva Baja Caducifolia,La Sepultura,Impacto Moderado,137.2502,12,Combate,16.348417,-93.54806
12,Chiapas,Acapetahua,Cazadores,Tular,La Encrucijada,Impacto Mínimo,1.3448,10,Combate,15.132556,-92.72171
12,Chiapas,Ocosingo,Actividades agrícolas,Selva Baja Perennifolia,,Impacto Moderado,133.4209,30,Combate,16.942091,-92.27737
12,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,1274.3799,70,Combate,16.387722,-93.66055
12,Chiapas,La trinitaria,Desconocidas,Bosque de Encino,,Impacto Moderado,118.5294,196,Combate,16.068573,-92.027916
12,Chiapas,Jiquipilas,Actividades pecuarias,Selva Baja Caducifolia,Selva El Ocote,Impacto Mínimo,11.8182,11,Combate,16.766306,-93.53425
12,Chiapas,Tuxtla gutiérrez,Actividades agrícolas,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Mínimo,11.2402,115,Combate,16.714931,-93.14802
12,Chiapas,Tonalá,Cazadores,Selva Baja Caducifolia,La Sepultura,Impacto Mínimo,1.097,54,Combate,16.068695,-93.65639
11,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,97.8778,82,Combate,16.04789,-92.76906
11,Chiapas,Villaflores,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Mínimo,843.8619,76,Combate,16.3549,-93.55912
11,Chiapas,Jiquipilas,Actividades pecuarias,Selva Baja Caducifolia,Selva El Ocote,Impacto Mínimo,8.1936,35,Combate,16.761974,-93.53187
11,Chiapas,Montecristo de guerrero,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,77.3814,6,Combate,15.704844,-92.60555
11,Chiapas,Tuxtla gutiérrez,Actividades pecuarias,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Mínimo,6.2154,36,Combate,16.715738,-93.15201
11,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,5.4921,9,Combate,15.108889,-92.67167
11,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,43.9142,42,Combate,16.238611,-93.88047
11,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,40.9526,77,Combate,16.048788,-93.39136
11,Chiapas,La concordia,Cazadores,Bosque de Pino-Encino,La Concordia Zaragoza,Impacto Mínimo,30.6507,51,Combate,15.958445,-92.67486
11,Chiapas,Jiquipilas,Fogatas,Selva Baja Perennifolia,Selva El Ocote,Impacto Mínimo,2.9114,43,Combate,16.762697,-93.52798
11,Chiapas,Jiquipilas,Cazadores,Selva Baja Caducifolia,Selva El Ocote,Impacto Mínimo,13.2624,10,Combate,16.78139,-93.54325
11,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino-Pino,,Impacto Moderado,13.0651,51,Combate,16.470152,-92.28049
11,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Encino-Pino,,Impacto Mínimo,123.8309,49,Combate,16.765602,-93.88651
11,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,114.2749,59,Combate,16.429928,-93.99248
10,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,95.3721,71,Combate,15.9035635,-93.58681
10,Chiapas,Villa corzo,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,77.3632,78,Combate,16.087261,-93.167984
10,Chiapas,La concordia,Desconocidas,Selva Baja Caducifolia,La Concordia Zaragoza,Impacto Mínimo,61.3325,98,Combate,15.968761,-92.673134
10,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,49.1018,76,Combate,16.108,-93.74844
10,Chiapas,Villaflores,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Mínimo,484.0685,90,Combate,16.388556,-93.35497
10,Chiapas,Villaflores,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,46.3187,69,Combate,16.256111,-93.27389
10,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,43.3828,56,Combate,16.261473,-93.89645
10,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,30.6615,15,Combate,16.410986,-93.70224
10,Chiapas,Jiquipilas,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,26.5502,48,Combate,16.42661,-93.69883
10,Chiapas,Jiquipilas,Cazadores,Bosque de Encino,La Sepultura,Impacto Mínimo,22.0173,49,Combate,16.404766,-93.71804
10,Chiapas,Huehuetán,Cazadores,Popal,La Encrucijada,Impacto Mínimo,127.174,10,Combate,14.973939,-92.558174
10,Chiapas,Chiapa de corzo,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,107.0952,104,Combate,16.75143,-92.974396
9,Chiapas,La independencia,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,89.596,118,Combate,16.275583,-91.98769
9,Chiapas,Las rosas,Desconocidas,Bosque de Pino,,Impacto Mínimo,8.6245,11,Combate,16.411594,-92.328865
9,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,6.0435,41,Combate,15.894944,-92.96272
9,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino,,Impacto Mínimo,58.3563,13,Combate,16.257023,-92.17861
9,Chiapas,Jiquipilas,Cazadores,Bosque de Encino-Pino,,Impacto Mínimo,57.0871,45,Combate,16.608356,-93.50115
9,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Pino,,Impacto Moderado,4.032,29,Combate,16.355274,-92.20449
9,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,399.4234,194,Combate,15.900367,-93.56262
9,Chiapas,La concordia,Actividades agrícolas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,36.8901,58,Combate,15.851311,-93.03905
9,Chiapas,Acapetahua,Cazadores,Tular,La Encrucijada,Impacto Mínimo,29.697,13,Combate,15.200045,-92.80618
9,Chiapas,Cintalapa,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,288.8414,54,Combate,16.5915,-93.75283
9,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,24.315,39,Combate,16.408674,-93.7074
9,Chiapas,Jitotol,Desconocidas,Bosque de Pino,,Impacto Mínimo,1.8578,8,Combate,17.079655,-92.85833
9,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino-Pino,,Impacto Moderado,16.3597,19,Combate,16.35251,-92.171875
9,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino-Pino,,Impacto Moderado,102.2363,50,Combate,16.248611,-92.173615
9,Chiapas,San cristóbal de las casas,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,1.0103,13,Combate,16.694912,-92.57249
8,Chiapas,Chiapa de corzo,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,51.777,93,Combate,16.5296,-93.05456
8,Chiapas,San cristóbal de las casas,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,3.9586,150,Combate,16.694647,-92.65622
7,Chiapas,Chiapa de corzo,Intencional,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,90.3506,337,Combate,16.774794,-93.03183
7,Chiapas,Chiapa de corzo,Quema de basureros,Selva Baja Caducifolia,,Impacto Mínimo,5.8125,78,Combate,16.758944,-93.01845
7,Chiapas,Comitán de domínguez,Actividades agrícolas,Tular,La Ciénega,Impacto Mínimo,51.2207,46,Combate,16.272724,-92.11289
7,Chiapas,Pijijiapan,Cazadores,Tular,La Encrucijada,Impacto Mínimo,462.1557,43,Combate,15.450936,-93.124176
7,Chiapas,Arriaga,Desconocidas,Sabanoide,La Sepultura,Impacto Mínimo,365.701,135,Combate,16.203625,-93.79773
7,Chiapas,Tonalá,Cazadores,Selva Baja Caducifolia,,Impacto Mínimo,349.3643,211,Combate,16.110222,-93.72669
7,Chiapas,San cristóbal de las casas,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,2.1591,121,Combate,16.66168,-92.55864
7,Chiapas,Cintalapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,1960.7662,369,Combate,16.674774,-93.925674
7,Chiapas,San cristóbal de las casas,Intencional,Selva Baja Caducifolia,,Impacto Mínimo,1.8709,29,Combate,16.716583,-92.70986
7,Chiapas,Tonalá,Cazadores,Selva Baja Caducifolia,Sistema Estuarino Puerto Arista,Impacto Moderado,160.4692,78,Combate,15.88095,-93.65308
6,Chiapas,Tonalá,Cazadores,Selva Baja Caducifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,319.7984,78,Combate,15.9085,-93.63106
6,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,Sistema Estuarino Puerto Arista,Impacto Moderado,8.897,59,Combate,15.957472,-93.66047
6,Chiapas,Jiquipilas,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,136.2997,70,Combate,16.35008,-93.74622
6,Chiapas,Tonalá,Cazadores,Selva Baja Caducifolia,Sistema Estuarino Puerto Arista,Impacto Mínimo,1258.2522,266,Combate,16.034082,-93.71375
6,Chiapas,Arriaga,Cazadores,Selva Baja Caducifolia,La Sepultura,Impacto Mínimo,12.1115,12,Combate,16.367527,-94.013245
6,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,1015.4656,161,Combate,16.349695,-94.054016
6,Chiapas,Teopisca,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,0.5597,87,Combate,16.58286,-92.504
5,Chiapas,Tonalá,Actividades agrícolas,Vegetación de Dunas Costeras,Playa de Puerto Arista,Impacto Mínimo,8.1475,24,Combate,15.869064,-93.704155
5,Chiapas,Arriaga,Desconocidas,Sabanoide,La Sepultura,Impacto Mínimo,650.3441,92,Combate,16.367044,-94.06655
5,Chiapas,Arriaga,Cazadores,Selva Baja Caducifolia,La Sepultura,Impacto Mínimo,49.1563,25,Combate,16.364603,-94.00836
5,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,4.1583,31,Combate,16.812672,-93.11949
5,Chiapas,Mapastepec,Actividades agrícolas,Tular,La Encrucijada,Impacto Mínimo,3.4477,9,Combate,15.300783,-92.94387
4,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,,Impacto Moderado,604.4942,152,Combate,16.268305,-94.02533
4,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,159.7938,96,Combate,16.258402,-94.00111
3,Chiapas,Tonalá,Cazadores,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,497.3131,380,Combate,16.182375,-93.76851
3,Chiapas,Arriaga,Intencional,Bosque de Pino,La Sepultura,Impacto Mínimo,2.4843,45,Combate,16.31897,-93.86615
3,Chiapas,Arriaga,Desconocidas,Bosque de Pino,La Sepultura,Impacto Mínimo,205.0906,149,Combate,16.314056,-93.85541
2,Chiapas,Arriaga,Desconocidas,Sabanoide,La Sepultura,Impacto Mínimo,248.5803,140,Combate,16.299208,-93.857376
1,Chiapas,Arriaga,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Mínimo,237.4385,152,Combate,16.235361,-94.02281
